GAME_ID,TEAM_ID,TEAM_NAME,SEASON_ID,MATCHUP,WL,AVG_PLAYER_PLAYTIME_PG_PT,AVG_PLAYER_PLAYTIME_PG_PT_S5,AVG_CNT_PLAYER_PLAYTIME_PG_PT,AVG_CNT_PLAYER_PLAYTIME_PG_PT_S5,HOME_TEAM,WIN,BUBBLE
41900401,1610612748,Heat,42019,MIA @ LAL,L,1309.0909090909088,1451.6,480.0,403.2222222222224,0,0,1
41900402,1610612747,Lakers,42019,LAL vs. MIA,W,1440.0,1798.2400000000002,436.36363636363615,528.8941176470589,1,1,1
41900402,1610612748,Heat,42019,MIA @ LAL,L,1440.0,1766.2,449.99999999999994,490.6111111111112,0,0,1
41900403,1610612747,Lakers,42019,LAL @ MIA,L,1309.0909090909088,1590.66,389.1891891891895,467.84117647058815,0,0,1
41900403,1610612748,Heat,42019,MIA vs. LAL,W,1440.0,2007.0,480.0,590.2941176470588,1,1,1
41900404,1610612747,Lakers,42019,LAL @ MIA,W,1600.0,1685.14,496.5517241379311,561.7133333333333,0,1,1
41900404,1610612748,Heat,42019,MIA vs. LAL,L,1800.0,2177.88,450.0,494.972727272727,1,0,1
41900405,1610612747,Lakers,42019,LAL vs. MIA,L,1600.0000000000002,1851.1600000000003,480.00000000000006,578.4875000000001,1,0,1
41900405,1610612748,Heat,42019,MIA @ LAL,W,2057.1428571428573,2310.74,480.0,550.1761904761903,0,1,1
41900406,1610612747,Lakers,42019,LAL @ MIA,W,1309.0909090909088,2004.2,450.0,477.1904761904764,0,1,1
41900406,1610612748,Heat,42019,MIA vs. LAL,L,1309.0909090909095,2147.5199999999995,480.00000000000006,671.1000000000001,1,0,1
