GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041300101,55,2449,Luis Scola,1610612754,Indiana Pacers,1,6,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,-19,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,57,203544,Pero Antic,1610612737,Atlanta Hawks,1,5,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,219,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,60,2449,Luis Scola,1610612754,Indiana Pacers,1,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,151,-10,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,62,2594,Kyle Korver,1610612737,Atlanta Hawks,1,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,224,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,64,202331,Paul George,1610612754,Indiana Pacers,1,5,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-142,142,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,66,201952,Jeff Teague,1610612737,Atlanta Hawks,1,4,53,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,15,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,67,202362,Lance Stephenson,1610612754,Indiana Pacers,1,4,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-17,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,70,202362,Lance Stephenson,1610612754,Indiana Pacers,1,4,9,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-6,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,71,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-7,246,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,80,201588,George Hill,1610612754,Indiana Pacers,1,3,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-60,205,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,81,201952,Jeff Teague,1610612737,Atlanta Hawks,1,3,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,36,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,92,201952,Jeff Teague,1610612737,Atlanta Hawks,1,2,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,244,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,94,201579,Roy Hibbert,1610612754,Indiana Pacers,1,2,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,127,148,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,96,201960,DeMarre Carroll,1610612737,Atlanta Hawks,1,2,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-144,127,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,100,202331,Paul George,1610612754,Indiana Pacers,1,1,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-6,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,101,202714,Shelvin Mack,1610612737,Atlanta Hawks,1,1,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,155,108,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,102,202331,Paul George,1610612754,Indiana Pacers,1,1,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-166,42,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,104,2449,Luis Scola,1610612754,Indiana Pacers,1,0,59,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,11,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,113,202323,Evan Turner,1610612754,Indiana Pacers,1,0,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,95,137,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,114,203118,Mike Scott,1610612737,Atlanta Hawks,1,0,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,249,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,116,202714,Shelvin Mack,1610612737,Atlanta Hawks,1,0,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,201,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,117,201228,C.J. Watson,1610612754,Indiana Pacers,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,214,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,122,202714,Shelvin Mack,1610612737,Atlanta Hawks,2,11,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-71,257,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,124,202362,Lance Stephenson,1610612754,Indiana Pacers,2,11,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-123,-3,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,125,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,11,12,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-3,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,128,202362,Lance Stephenson,1610612754,Indiana Pacers,2,10,54,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,129,101150,Lou Williams,1610612737,Atlanta Hawks,2,10,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-82,189,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,130,202362,Lance Stephenson,1610612754,Indiana Pacers,2,10,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-5,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,131,1882,Elton Brand,1610612737,Atlanta Hawks,2,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,72,164,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,133,202362,Lance Stephenson,1610612754,Indiana Pacers,2,9,44,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-79,112,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,137,202714,Shelvin Mack,1610612737,Atlanta Hawks,2,9,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,17,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,139,202362,Lance Stephenson,1610612754,Indiana Pacers,2,9,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-10,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,141,2594,Kyle Korver,1610612737,Atlanta Hawks,2,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-100,198,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,142,2449,Luis Scola,1610612754,Indiana Pacers,2,8,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,-25,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,147,2594,Kyle Korver,1610612737,Atlanta Hawks,2,7,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-90,186,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,148,202323,Evan Turner,1610612754,Indiana Pacers,2,7,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,48,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,159,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,7,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,17,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,169,202323,Evan Turner,1610612754,Indiana Pacers,2,6,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,111,236,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,170,201952,Jeff Teague,1610612737,Atlanta Hawks,2,6,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-109,119,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,172,202331,Paul George,1610612754,Indiana Pacers,2,6,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,173,203544,Pero Antic,1610612737,Atlanta Hawks,2,5,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-51,255,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,181,201960,DeMarre Carroll,1610612737,Atlanta Hawks,2,5,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-213,151,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,182,202331,Paul George,1610612754,Indiana Pacers,2,5,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,148,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,183,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,55,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,4,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,185,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,0,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,186,201228,C.J. Watson,1610612754,Indiana Pacers,2,4,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,7,56,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,188,202323,Evan Turner,1610612754,Indiana Pacers,2,4,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,88,151,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,200,201952,Jeff Teague,1610612737,Atlanta Hawks,2,3,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-11,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,201,201579,Roy Hibbert,1610612754,Indiana Pacers,2,3,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-2,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,206,202362,Lance Stephenson,1610612754,Indiana Pacers,2,3,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-10,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,207,101150,Lou Williams,1610612737,Atlanta Hawks,2,2,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,173,184,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,209,2561,David West,1610612754,Indiana Pacers,2,2,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-2,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,211,201952,Jeff Teague,1610612737,Atlanta Hawks,2,2,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,14,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,213,201588,George Hill,1610612754,Indiana Pacers,2,2,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,9,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,226,202331,Paul George,1610612754,Indiana Pacers,2,1,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,88,178,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,227,2594,Kyle Korver,1610612737,Atlanta Hawks,2,1,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-103,241,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,228,201579,Roy Hibbert,1610612754,Indiana Pacers,2,1,10,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,-25,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,244,200794,Paul Millsap,1610612737,Atlanta Hawks,2,0,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,12,61,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,252,2594,Kyle Korver,1610612737,Atlanta Hawks,2,0,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,250,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,255,201952,Jeff Teague,1610612737,Atlanta Hawks,2,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-16,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,257,2594,Kyle Korver,1610612737,Atlanta Hawks,2,0,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-5,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,262,200794,Paul Millsap,1610612737,Atlanta Hawks,3,11,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,3,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,266,202362,Lance Stephenson,1610612754,Indiana Pacers,3,11,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-89,11,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,268,201952,Jeff Teague,1610612737,Atlanta Hawks,3,11,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,92,135,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,270,202331,Paul George,1610612754,Indiana Pacers,3,10,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-6,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,273,201960,DeMarre Carroll,1610612737,Atlanta Hawks,3,10,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,181,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,281,201960,DeMarre Carroll,1610612737,Atlanta Hawks,3,9,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,36,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,285,201952,Jeff Teague,1610612737,Atlanta Hawks,3,9,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,58,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,288,202331,Paul George,1610612754,Indiana Pacers,3,9,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,159,206,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,289,2594,Kyle Korver,1610612737,Atlanta Hawks,3,9,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-79,172,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,291,2561,David West,1610612754,Indiana Pacers,3,8,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-155,80,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,293,200794,Paul Millsap,1610612737,Atlanta Hawks,3,8,31,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-8,52,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,294,201588,George Hill,1610612754,Indiana Pacers,3,8,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,298,203544,Pero Antic,1610612737,Atlanta Hawks,3,8,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,-14,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,302,2561,David West,1610612754,Indiana Pacers,3,7,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,309,202362,Lance Stephenson,1610612754,Indiana Pacers,3,7,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,315,201952,Jeff Teague,1610612737,Atlanta Hawks,3,6,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-8,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,316,202323,Evan Turner,1610612754,Indiana Pacers,3,6,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,28,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,318,201952,Jeff Teague,1610612737,Atlanta Hawks,3,5,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,206,162,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,320,201952,Jeff Teague,1610612737,Atlanta Hawks,3,5,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-2,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,324,2449,Luis Scola,1610612754,Indiana Pacers,3,4,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-48,168,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,335,202331,Paul George,1610612754,Indiana Pacers,3,4,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,144,224,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,338,200794,Paul Millsap,1610612737,Atlanta Hawks,3,4,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,11,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,345,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-75,97,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,347,201228,C.J. Watson,1610612754,Indiana Pacers,3,3,37,Made Shot,Pullup Bank shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,233,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,362,202331,Paul George,1610612754,Indiana Pacers,3,3,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-10,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,364,202331,Paul George,1610612754,Indiana Pacers,3,3,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,157,-10,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,366,202331,Paul George,1610612754,Indiana Pacers,3,3,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,1,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,380,201228,C.J. Watson,1610612754,Indiana Pacers,3,2,36,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,14,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,385,202331,Paul George,1610612754,Indiana Pacers,3,1,58,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,7,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,388,200794,Paul Millsap,1610612737,Atlanta Hawks,3,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,235,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,389,202362,Lance Stephenson,1610612754,Indiana Pacers,3,1,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,-10,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,390,2449,Luis Scola,1610612754,Indiana Pacers,3,1,26,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-10,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,400,200794,Paul Millsap,1610612737,Atlanta Hawks,3,1,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,0,20140419,IND,ATL
Shot Chart Detail,0041300101,402,202323,Evan Turner,1610612754,Indiana Pacers,3,1,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-16,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,403,202714,Shelvin Mack,1610612737,Atlanta Hawks,3,0,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,132,101,1,0,20140419,IND,ATL
