GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0040400101,44,467,Jason Kidd,1610612751,New Jersey Nets,1,6,28,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,20,143,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,46,406,Shaquille O'Neal,1610612748,Miami Heat,1,6,15,Missed Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,59,48,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,48,1713,Vince Carter,1610612751,New Jersey Nets,1,6,2,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-115,138,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,50,2420,Nenad Krstic,1610612751,New Jersey Nets,1,5,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-187,-23,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,51,2548,Dwyane Wade,1610612748,Miami Heat,1,5,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-163,128,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,58,2420,Nenad Krstic,1610612751,New Jersey Nets,1,5,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-187,54,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,59,224,Eddie Jones,1610612748,Miami Heat,1,4,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,135,8,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,61,467,Jason Kidd,1610612751,New Jersey Nets,1,4,37,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-39,8,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,62,1800,Damon Jones,1610612748,Miami Heat,1,4,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-192,148,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,63,2420,Nenad Krstic,1610612751,New Jersey Nets,1,4,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,65,2215,Jason Collins,1610612751,New Jersey Nets,1,3,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-115,123,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,67,406,Shaquille O'Neal,1610612748,Miami Heat,1,3,47,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,68,1713,Vince Carter,1610612751,New Jersey Nets,1,3,29,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,30,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,70,2617,Udonis Haslem,1610612748,Miami Heat,1,3,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,72,2420,Nenad Krstic,1610612751,New Jersey Nets,1,2,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,192,26,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,80,2420,Nenad Krstic,1610612751,New Jersey Nets,1,2,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,85,224,Eddie Jones,1610612748,Miami Heat,1,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,171,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,94,2039,Keyon Dooling,1610612748,Miami Heat,1,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,154,202,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,97,1713,Vince Carter,1610612751,New Jersey Nets,1,1,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,144,145,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,99,2617,Udonis Haslem,1610612748,Miami Heat,1,0,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-10,196,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,103,2548,Dwyane Wade,1610612748,Miami Heat,1,0,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,13,222,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,104,467,Jason Kidd,1610612751,New Jersey Nets,1,0,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,14,254,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,106,1713,Vince Carter,1610612751,New Jersey Nets,1,0,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,163,186,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,108,2548,Dwyane Wade,1610612748,Miami Heat,1,0,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,29,215,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,112,1713,Vince Carter,1610612751,New Jersey Nets,2,11,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-207,-14,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,113,2548,Dwyane Wade,1610612748,Miami Heat,2,11,30,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-118,76,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,119,1713,Vince Carter,1610612751,New Jersey Nets,2,10,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,121,2548,Dwyane Wade,1610612748,Miami Heat,2,10,33,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,53,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,123,297,Alonzo Mourning,1610612748,Miami Heat,2,10,29,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,128,2210,Richard Jefferson,1610612751,New Jersey Nets,2,10,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,130,297,Alonzo Mourning,1610612748,Miami Heat,2,9,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,137,696,Travis Best,1610612751,New Jersey Nets,2,9,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,139,2039,Keyon Dooling,1610612748,Miami Heat,2,9,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-149,-6,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,145,406,Shaquille O'Neal,1610612748,Miami Heat,2,8,50,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,33,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,147,361,Clifford Robinson,1610612751,New Jersey Nets,2,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-3,247,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,151,467,Jason Kidd,1610612751,New Jersey Nets,2,8,9,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,136,100,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,153,2039,Keyon Dooling,1610612748,Miami Heat,2,7,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,140,176,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,161,363,Christian Laettner,1610612748,Miami Heat,2,7,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,23,189,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,162,2210,Richard Jefferson,1610612751,New Jersey Nets,2,7,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,87,227,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,172,467,Jason Kidd,1610612751,New Jersey Nets,2,6,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-154,183,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,174,406,Shaquille O'Neal,1610612748,Miami Heat,2,6,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,178,2420,Nenad Krstic,1610612751,New Jersey Nets,2,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-5,183,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,180,363,Christian Laettner,1610612748,Miami Heat,2,5,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,18,173,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,191,1800,Damon Jones,1610612748,Miami Heat,2,5,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,5,243,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,193,1713,Vince Carter,1610612751,New Jersey Nets,2,5,6,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,26,118,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,195,1800,Damon Jones,1610612748,Miami Heat,2,4,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,176,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,197,2215,Jason Collins,1610612751,New Jersey Nets,2,4,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-145,84,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,199,467,Jason Kidd,1610612751,New Jersey Nets,2,4,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-74,112,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,205,1713,Vince Carter,1610612751,New Jersey Nets,2,3,58,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,169,92,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,206,1800,Damon Jones,1610612748,Miami Heat,2,3,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,89,135,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,207,467,Jason Kidd,1610612751,New Jersey Nets,2,3,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-130,143,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,209,363,Christian Laettner,1610612748,Miami Heat,2,3,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,210,467,Jason Kidd,1610612751,New Jersey Nets,2,2,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,190,153,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,211,363,Christian Laettner,1610612748,Miami Heat,2,2,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,6,155,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,212,2243,Brian Scalabrine,1610612751,New Jersey Nets,2,2,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,80,97,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,213,1800,Damon Jones,1610612748,Miami Heat,2,1,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,140,194,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,222,2548,Dwyane Wade,1610612748,Miami Heat,2,1,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,125,150,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,224,1713,Vince Carter,1610612751,New Jersey Nets,2,1,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,236,2548,Dwyane Wade,1610612748,Miami Heat,2,0,32,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,115,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,237,467,Jason Kidd,1610612751,New Jersey Nets,2,0,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,199,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,239,2446,Rasual Butler,1610612748,Miami Heat,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,118,183,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,244,1713,Vince Carter,1610612751,New Jersey Nets,3,11,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,125,132,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,246,2548,Dwyane Wade,1610612748,Miami Heat,3,11,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,247,467,Jason Kidd,1610612751,New Jersey Nets,3,11,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,161,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,248,1800,Damon Jones,1610612748,Miami Heat,3,11,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,249,1713,Vince Carter,1610612751,New Jersey Nets,3,10,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,251,2548,Dwyane Wade,1610612748,Miami Heat,3,10,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-179,-1,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,252,467,Jason Kidd,1610612751,New Jersey Nets,3,10,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,158,178,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,253,406,Shaquille O'Neal,1610612748,Miami Heat,3,9,42,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-99,17,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,255,467,Jason Kidd,1610612751,New Jersey Nets,3,9,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,262,2243,Brian Scalabrine,1610612751,New Jersey Nets,3,9,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-3,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,266,406,Shaquille O'Neal,1610612748,Miami Heat,3,8,35,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,89,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,271,2617,Udonis Haslem,1610612748,Miami Heat,3,8,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,31,171,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,274,2548,Dwyane Wade,1610612748,Miami Heat,3,7,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,44,212,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,275,361,Clifford Robinson,1610612751,New Jersey Nets,3,7,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,212,-5,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,276,406,Shaquille O'Neal,1610612748,Miami Heat,3,7,22,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,63,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,281,1713,Vince Carter,1610612751,New Jersey Nets,3,7,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,282,1713,Vince Carter,1610612751,New Jersey Nets,3,7,1,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,284,2617,Udonis Haslem,1610612748,Miami Heat,3,6,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,38,153,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,285,2215,Jason Collins,1610612751,New Jersey Nets,3,6,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,197,35,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,287,1713,Vince Carter,1610612751,New Jersey Nets,3,6,23,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,84,81,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,289,2548,Dwyane Wade,1610612748,Miami Heat,3,6,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-159,2,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,291,224,Eddie Jones,1610612748,Miami Heat,3,6,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,125,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,304,361,Clifford Robinson,1610612751,New Jersey Nets,3,5,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-189,-6,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,305,2617,Udonis Haslem,1610612748,Miami Heat,3,5,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,308,361,Clifford Robinson,1610612751,New Jersey Nets,3,4,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,171,176,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,309,224,Eddie Jones,1610612748,Miami Heat,3,4,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-13,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,311,2210,Richard Jefferson,1610612751,New Jersey Nets,3,4,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,312,2548,Dwyane Wade,1610612748,Miami Heat,3,3,58,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,313,467,Jason Kidd,1610612751,New Jersey Nets,3,3,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,21,224,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,316,361,Clifford Robinson,1610612751,New Jersey Nets,3,3,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,16,196,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,326,696,Travis Best,1610612751,New Jersey Nets,3,2,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,229,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,330,467,Jason Kidd,1610612751,New Jersey Nets,3,2,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-164,174,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,334,2548,Dwyane Wade,1610612748,Miami Heat,3,2,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-122,160,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,335,696,Travis Best,1610612751,New Jersey Nets,3,1,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,341,2210,Richard Jefferson,1610612751,New Jersey Nets,3,1,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-59,212,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,342,224,Eddie Jones,1610612748,Miami Heat,3,0,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,196,1,1,20050424,MIA,NJN
Shot Chart Detail,0040400101,346,2548,Dwyane Wade,1610612748,Miami Heat,3,0,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-87,148,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,348,361,Clifford Robinson,1610612751,New Jersey Nets,3,0,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,5,1,0,20050424,MIA,NJN
Shot Chart Detail,0040400101,350,2210,Richard Jefferson,1610612751,New Jersey Nets,3,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,54,84,1,0,20050424,MIA,NJN
