GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041000101,34,201149,Joakim Noah,1610612741,Chicago Bulls,1,8,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,20,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,36,201149,Joakim Noah,1610612741,Chicago Bulls,1,8,5,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,19,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,39,201565,Derrick Rose,1610612741,Chicago Bulls,1,7,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,40,101122,Danny Granger,1610612754,Indiana Pacers,1,7,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-168,121,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,47,201575,Brandon Rush,1610612754,Indiana Pacers,1,7,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-13,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,48,2736,Luol Deng,1610612741,Chicago Bulls,1,6,53,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,7,99,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,49,201149,Joakim Noah,1610612741,Chicago Bulls,1,6,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,19,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,52,201579,Roy Hibbert,1610612754,Indiana Pacers,1,6,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-112,165,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,54,101122,Danny Granger,1610612754,Indiana Pacers,1,6,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-163,67,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,58,2430,Carlos Boozer,1610612741,Chicago Bulls,1,6,18,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-72,22,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,57,201149,Joakim Noah,1610612741,Chicago Bulls,1,6,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,70,2736,Luol Deng,1610612741,Chicago Bulls,1,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,84,23,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,71,201149,Joakim Noah,1610612741,Chicago Bulls,1,5,27,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,74,201954,Darren Collison,1610612754,Indiana Pacers,1,5,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,9,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,76,201565,Derrick Rose,1610612741,Chicago Bulls,1,5,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,11,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,77,201954,Darren Collison,1610612754,Indiana Pacers,1,4,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,170,-10,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,78,2586,Keith Bogans,1610612741,Chicago Bulls,1,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,194,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,81,201954,Darren Collison,1610612754,Indiana Pacers,1,4,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,187,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,82,2430,Carlos Boozer,1610612741,Chicago Bulls,1,3,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,14,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,92,2430,Carlos Boozer,1610612741,Chicago Bulls,1,3,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,15,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,99,201954,Darren Collison,1610612754,Indiana Pacers,1,3,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,86,186,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,100,200758,Ronnie Brewer,1610612741,Chicago Bulls,1,2,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-142,14,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,102,101122,Danny Granger,1610612754,Indiana Pacers,1,2,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,148,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,104,201565,Derrick Rose,1610612741,Chicago Bulls,1,2,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,168,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,106,2430,Carlos Boozer,1610612741,Chicago Bulls,1,2,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,3,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,126,201954,Darren Collison,1610612754,Indiana Pacers,1,1,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,47,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,127,101122,Danny Granger,1610612754,Indiana Pacers,1,1,30,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,19,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,132,201954,Darren Collison,1610612754,Indiana Pacers,1,0,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,0,222,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,142,201565,Derrick Rose,1610612741,Chicago Bulls,1,0,9,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,23,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,143,101122,Danny Granger,1610612754,Indiana Pacers,1,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-179,99,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,145,201565,Derrick Rose,1610612741,Chicago Bulls,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,67,143,656,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,150,201959,Taj Gibson,1610612741,Chicago Bulls,2,11,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,152,201177,Josh McRoberts,1610612754,Indiana Pacers,2,11,20,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,34,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,155,201228,C.J. Watson,1610612741,Chicago Bulls,2,11,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-120,101,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,156,201985,AJ Price,1610612754,Indiana Pacers,2,10,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,208,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,159,101122,Danny Granger,1610612754,Indiana Pacers,2,10,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,84,127,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,162,201228,C.J. Watson,1610612741,Chicago Bulls,2,10,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,177,23,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,164,1902,Jeff Foster,1610612754,Indiana Pacers,2,9,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,44,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,166,2736,Luol Deng,1610612741,Chicago Bulls,2,9,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,17,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,167,1902,Jeff Foster,1610612754,Indiana Pacers,2,9,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,172,201985,AJ Price,1610612754,Indiana Pacers,2,8,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-32,252,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,178,2430,Carlos Boozer,1610612741,Chicago Bulls,2,8,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,86,135,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,180,201946,Tyler Hansbrough,1610612754,Indiana Pacers,2,8,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,50,203,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,183,2399,Mike Dunleavy,1610612754,Indiana Pacers,2,7,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,197,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,185,201946,Tyler Hansbrough,1610612754,Indiana Pacers,2,7,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,15,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,192,2399,Mike Dunleavy,1610612754,Indiana Pacers,2,7,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,190,28,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,200,201565,Derrick Rose,1610612741,Chicago Bulls,2,7,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,202,201565,Derrick Rose,1610612741,Chicago Bulls,2,6,56,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,36,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,203,201149,Joakim Noah,1610612741,Chicago Bulls,2,6,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-29,48,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,206,2594,Kyle Korver,1610612741,Chicago Bulls,2,6,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-122,216,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,207,201985,AJ Price,1610612754,Indiana Pacers,2,6,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,236,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,212,703,Kurt Thomas,1610612741,Chicago Bulls,2,6,29,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,233,201954,Darren Collison,1610612754,Indiana Pacers,2,5,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,72,236,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,234,703,Kurt Thomas,1610612741,Chicago Bulls,2,5,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,179,-3,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,236,201946,Tyler Hansbrough,1610612754,Indiana Pacers,2,4,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,70,179,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,237,200758,Ronnie Brewer,1610612741,Chicago Bulls,2,4,39,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,238,201946,Tyler Hansbrough,1610612754,Indiana Pacers,2,4,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-2,137,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,239,200758,Ronnie Brewer,1610612741,Chicago Bulls,2,4,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-90,-6,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,241,201565,Derrick Rose,1610612741,Chicago Bulls,2,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,140,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,247,201946,Tyler Hansbrough,1610612754,Indiana Pacers,2,3,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,26,219,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,249,2594,Kyle Korver,1610612741,Chicago Bulls,2,3,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,24,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,251,703,Kurt Thomas,1610612741,Chicago Bulls,2,3,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-19,25,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,253,201565,Derrick Rose,1610612741,Chicago Bulls,2,2,57,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,260,201579,Roy Hibbert,1610612754,Indiana Pacers,2,2,35,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-19,112,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,261,201565,Derrick Rose,1610612741,Chicago Bulls,2,2,22,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,15,50,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,263,201946,Tyler Hansbrough,1610612754,Indiana Pacers,2,2,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,264,2594,Kyle Korver,1610612741,Chicago Bulls,2,1,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,10,244,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,265,101122,Danny Granger,1610612754,Indiana Pacers,2,1,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,274,201954,Darren Collison,1610612754,Indiana Pacers,2,0,56,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,276,101122,Danny Granger,1610612754,Indiana Pacers,2,0,32,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,17,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,277,201149,Joakim Noah,1610612741,Chicago Bulls,2,0,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,283,201565,Derrick Rose,1610612741,Chicago Bulls,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,42,-136,407,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,288,2430,Carlos Boozer,1610612741,Chicago Bulls,3,11,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,28,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,289,201149,Joakim Noah,1610612741,Chicago Bulls,3,11,44,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,292,2430,Carlos Boozer,1610612741,Chicago Bulls,3,11,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,294,201946,Tyler Hansbrough,1610612754,Indiana Pacers,3,11,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,75,167,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,296,2736,Luol Deng,1610612741,Chicago Bulls,3,11,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,135,162,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,297,101122,Danny Granger,1610612754,Indiana Pacers,3,10,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,119,219,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,298,2736,Luol Deng,1610612741,Chicago Bulls,3,10,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,130,209,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,300,101122,Danny Granger,1610612754,Indiana Pacers,3,10,13,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,47,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,303,201946,Tyler Hansbrough,1610612754,Indiana Pacers,3,9,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,23,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,304,201579,Roy Hibbert,1610612754,Indiana Pacers,3,9,40,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,308,101122,Danny Granger,1610612754,Indiana Pacers,3,9,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-166,201,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,313,201565,Derrick Rose,1610612741,Chicago Bulls,3,8,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,15,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,314,201946,Tyler Hansbrough,1610612754,Indiana Pacers,3,8,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,53,179,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,315,201149,Joakim Noah,1610612741,Chicago Bulls,3,8,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,22,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,317,2586,Keith Bogans,1610612741,Chicago Bulls,3,8,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,173,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,319,2430,Carlos Boozer,1610612741,Chicago Bulls,3,8,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,6,160,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,322,201946,Tyler Hansbrough,1610612754,Indiana Pacers,3,7,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,329,101122,Danny Granger,1610612754,Indiana Pacers,3,7,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-30,126,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,332,201565,Derrick Rose,1610612741,Chicago Bulls,3,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,195,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,334,202331,Paul George,1610612754,Indiana Pacers,3,7,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,201,148,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,336,2586,Keith Bogans,1610612741,Chicago Bulls,3,6,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,172,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,338,101122,Danny Granger,1610612754,Indiana Pacers,3,6,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-122,186,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,342,201954,Darren Collison,1610612754,Indiana Pacers,3,6,10,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,59,44,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,345,2736,Luol Deng,1610612741,Chicago Bulls,3,5,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,12,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,346,101122,Danny Granger,1610612754,Indiana Pacers,3,5,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,230,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,351,2736,Luol Deng,1610612741,Chicago Bulls,3,4,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,7,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,358,201565,Derrick Rose,1610612741,Chicago Bulls,3,4,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,106,157,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,359,201946,Tyler Hansbrough,1610612754,Indiana Pacers,3,3,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,135,44,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,360,201565,Derrick Rose,1610612741,Chicago Bulls,3,3,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-166,175,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,362,201565,Derrick Rose,1610612741,Chicago Bulls,3,3,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,19,1,0,20110416,CHI,IND
Shot Chart Detail,0041000101,368,201946,Tyler Hansbrough,1610612754,Indiana Pacers,3,3,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,54,176,1,1,20110416,CHI,IND
