GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041200101,165,2548,Dwyane Wade,1610612748,Miami Heat,2,8,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,111,112,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,167,203089,John Henson,1610612749,Milwaukee Bucks,2,8,3,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,41,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,169,2203,Shane Battier,1610612748,Miami Heat,2,7,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,48,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,170,2399,Mike Dunleavy,1610612749,Milwaukee Bucks,2,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-7,254,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,172,951,Ray Allen,1610612748,Miami Heat,2,7,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-82,138,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,174,2605,Marquis Daniels,1610612749,Milwaukee Bucks,2,6,57,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,6,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,176,2399,Mike Dunleavy,1610612749,Milwaukee Bucks,2,6,55,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,187,101141,Ersan Ilyasova,1610612749,Milwaukee Bucks,2,6,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,28,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,189,202336,Larry Sanders,1610612749,Milwaukee Bucks,2,6,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,192,101141,Ersan Ilyasova,1610612749,Milwaukee Bucks,2,6,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,11,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,206,2399,Mike Dunleavy,1610612749,Milwaukee Bucks,2,5,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,236,101141,Ersan Ilyasova,1610612749,Milwaukee Bucks,2,5,21,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,11,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,208,202336,Larry Sanders,1610612749,Milwaukee Bucks,2,5,19,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,11,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,212,202336,Larry Sanders,1610612749,Milwaukee Bucks,2,5,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,26,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,219,201943,Brandon Jennings,1610612749,Milwaukee Bucks,2,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-209,137,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,235,201943,Brandon Jennings,1610612749,Milwaukee Bucks,2,3,52,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-34,123,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,237,2544,LeBron James,1610612748,Miami Heat,2,3,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,7,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,238,201943,Brandon Jennings,1610612749,Milwaukee Bucks,2,3,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,239,951,Ray Allen,1610612748,Miami Heat,2,3,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,12,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,247,2203,Shane Battier,1610612748,Miami Heat,2,2,54,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,4,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,249,201943,Brandon Jennings,1610612749,Milwaukee Bucks,2,2,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,250,2203,Shane Battier,1610612748,Miami Heat,2,2,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,214,131,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,252,951,Ray Allen,1610612748,Miami Heat,2,2,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,47,175,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,253,201943,Brandon Jennings,1610612749,Milwaukee Bucks,2,2,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,106,146,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,255,951,Ray Allen,1610612748,Miami Heat,2,2,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,167,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,257,201601,Luc Mbah a Moute,1610612749,Milwaukee Bucks,2,2,3,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,263,2547,Chris Bosh,1610612748,Miami Heat,2,1,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-101,67,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,264,101145,Monta Ellis,1610612749,Milwaukee Bucks,2,1,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-152,83,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,265,201596,Mario Chalmers,1610612748,Miami Heat,2,0,54,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,266,101145,Monta Ellis,1610612749,Milwaukee Bucks,2,0,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-127,138,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,268,2548,Dwyane Wade,1610612748,Miami Heat,2,0,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,274,201943,Brandon Jennings,1610612749,Milwaukee Bucks,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,105,225,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,279,101145,Monta Ellis,1610612749,Milwaukee Bucks,3,11,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,178,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,280,201596,Mario Chalmers,1610612748,Miami Heat,3,11,13,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,97,34,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,281,201943,Brandon Jennings,1610612749,Milwaukee Bucks,3,10,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,172,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,283,2548,Dwyane Wade,1610612748,Miami Heat,3,10,36,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-5,86,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,284,2548,Dwyane Wade,1610612748,Miami Heat,3,10,34,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,288,2547,Chris Bosh,1610612748,Miami Heat,3,10,0,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,64,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,289,201601,Luc Mbah a Moute,1610612749,Milwaukee Bucks,3,9,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,4,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,298,101145,Monta Ellis,1610612749,Milwaukee Bucks,3,9,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,20,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,300,2548,Dwyane Wade,1610612748,Miami Heat,3,9,5,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,10,157,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,303,2547,Chris Bosh,1610612748,Miami Heat,3,8,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-157,94,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,312,2548,Dwyane Wade,1610612748,Miami Heat,3,8,24,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,9,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,314,201943,Brandon Jennings,1610612749,Milwaukee Bucks,3,8,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,316,202708,Norris Cole,1610612748,Miami Heat,3,7,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-116,126,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,317,101145,Monta Ellis,1610612749,Milwaukee Bucks,3,7,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,4,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,318,2548,Dwyane Wade,1610612748,Miami Heat,3,7,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,324,101145,Monta Ellis,1610612749,Milwaukee Bucks,3,7,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,99,181,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,325,2548,Dwyane Wade,1610612748,Miami Heat,3,6,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,103,176,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,327,101145,Monta Ellis,1610612749,Milwaukee Bucks,3,6,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,91,244,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,330,2548,Dwyane Wade,1610612748,Miami Heat,3,6,4,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,7,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,339,2617,Udonis Haslem,1610612748,Miami Heat,3,5,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,341,2544,LeBron James,1610612748,Miami Heat,3,5,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,4,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,351,201943,Brandon Jennings,1610612749,Milwaukee Bucks,3,4,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,91,236,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,360,202708,Norris Cole,1610612748,Miami Heat,3,3,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-155,110,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,362,101145,Monta Ellis,1610612749,Milwaukee Bucks,3,3,41,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,23,96,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,368,951,Ray Allen,1610612748,Miami Heat,3,3,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,242,4,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,369,203089,John Henson,1610612749,Milwaukee Bucks,3,3,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,3,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,371,101145,Monta Ellis,1610612749,Milwaukee Bucks,3,2,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,122,129,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,372,2203,Shane Battier,1610612748,Miami Heat,3,2,9,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,3,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,374,2544,LeBron James,1610612748,Miami Heat,3,1,53,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,376,2365,Chris Andersen,1610612748,Miami Heat,3,1,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20130421,MIA,MIL
Shot Chart Detail,0041200101,377,201601,Luc Mbah a Moute,1610612749,Milwaukee Bucks,3,0,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,182,175,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,379,2203,Shane Battier,1610612748,Miami Heat,3,0,47,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,19,1,0,20130421,MIA,MIL
Shot Chart Detail,0041200101,381,2365,Chris Andersen,1610612748,Miami Heat,3,0,45,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,1,20130421,MIA,MIL
