GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0040900101,81,1712,Antawn Jamison,1610612739,Cleveland Cavaliers,1,4,13,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,72,66,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,83,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,3,51,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-40,85,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,84,2550,Kirk Hinrich,1610612741,Chicago Bulls,1,3,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,102,167,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,85,1712,Antawn Jamison,1610612739,Cleveland Cavaliers,1,3,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,87,1712,Antawn Jamison,1610612739,Cleveland Cavaliers,1,3,10,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,236,47,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,89,1712,Antawn Jamison,1610612739,Cleveland Cavaliers,1,3,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-5,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,90,201565,Derrick Rose,1610612741,Chicago Bulls,1,2,48,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-84,78,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,91,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,2,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-116,91,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,92,201565,Derrick Rose,1610612741,Chicago Bulls,1,2,23,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,25,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,101,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,1,1,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,59,184,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,103,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-100,184,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,104,201565,Derrick Rose,1610612741,Chicago Bulls,1,1,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,105,2753,Delonte West,1610612739,Cleveland Cavaliers,1,1,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-141,53,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,107,2550,Kirk Hinrich,1610612741,Chicago Bulls,1,0,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,122,175,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,108,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-149,78,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,110,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,1,0,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,102,42,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,112,2550,Kirk Hinrich,1610612741,Chicago Bulls,1,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,17,249,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,118,2736,Luol Deng,1610612741,Chicago Bulls,2,11,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-201,72,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,119,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,11,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-19,160,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,120,2436,Flip Murray,1610612741,Chicago Bulls,2,11,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,125,209,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,124,2760,Anderson Varejao,1610612739,Cleveland Cavaliers,2,10,52,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-5,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,125,2736,Luol Deng,1610612741,Chicago Bulls,2,10,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,163,110,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,128,2736,Luol Deng,1610612741,Chicago Bulls,2,10,19,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,65,36,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,133,2760,Anderson Varejao,1610612739,Cleveland Cavaliers,2,9,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-2,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,141,2753,Delonte West,1610612739,Cleveland Cavaliers,2,9,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,95,105,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,143,2436,Flip Murray,1610612741,Chicago Bulls,2,9,22,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,184,12,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,147,2436,Flip Murray,1610612741,Chicago Bulls,2,8,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,201,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,149,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,8,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,147,197,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,151,2436,Flip Murray,1610612741,Chicago Bulls,2,8,42,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,28,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,153,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,2,8,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,136,148,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,154,201149,Joakim Noah,1610612741,Chicago Bulls,2,8,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,14,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,166,101124,Hakim Warrick,1610612741,Chicago Bulls,2,7,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,-8,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,168,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,7,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,141,205,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,170,2753,Delonte West,1610612739,Cleveland Cavaliers,2,7,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,23,194,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,172,101124,Hakim Warrick,1610612741,Chicago Bulls,2,7,4,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-95,47,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,173,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,47,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,75,44,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,174,101124,Hakim Warrick,1610612741,Chicago Bulls,2,6,31,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-105,50,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,181,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,147,44,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,183,2544,LeBron James,1610612739,Cleveland Cavaliers,2,6,7,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-5,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,184,201565,Derrick Rose,1610612741,Chicago Bulls,2,5,52,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,64,53,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,190,201565,Derrick Rose,1610612741,Chicago Bulls,2,5,40,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,48,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,196,201959,Taj Gibson,1610612741,Chicago Bulls,2,4,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,45,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,199,406,Shaquille O'Neal,1610612739,Cleveland Cavaliers,2,4,39,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-68,69,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,201,201959,Taj Gibson,1610612741,Chicago Bulls,2,4,29,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,203,1515,Anthony Parker,1610612739,Cleveland Cavaliers,2,4,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,144,208,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,205,201565,Derrick Rose,1610612741,Chicago Bulls,2,4,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,211,1802,Brad Miller,1610612741,Chicago Bulls,2,3,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,72,183,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,212,1712,Antawn Jamison,1610612739,Cleveland Cavaliers,2,3,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-97,37,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,213,2736,Luol Deng,1610612741,Chicago Bulls,2,3,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-212,17,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,219,201565,Derrick Rose,1610612741,Chicago Bulls,2,3,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,91,28,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,235,101124,Hakim Warrick,1610612741,Chicago Bulls,2,2,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-93,146,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,236,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,2,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-2,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,239,2736,Luol Deng,1610612741,Chicago Bulls,2,1,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,130,162,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,247,406,Shaquille O'Neal,1610612739,Cleveland Cavaliers,2,1,22,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,20,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,248,2550,Kirk Hinrich,1610612741,Chicago Bulls,2,1,5,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,34,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,259,201565,Derrick Rose,1610612741,Chicago Bulls,2,0,43,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,88,37,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,260,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,40,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,18,71,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,261,201565,Derrick Rose,1610612741,Chicago Bulls,2,0,31,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,18,164,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,262,2760,Anderson Varejao,1610612739,Cleveland Cavaliers,2,0,17,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-95,36,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,264,201565,Derrick Rose,1610612741,Chicago Bulls,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-62,195,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,269,201959,Taj Gibson,1610612741,Chicago Bulls,3,11,40,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-79,30,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,270,1515,Anthony Parker,1610612739,Cleveland Cavaliers,3,11,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,233,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,271,2736,Luol Deng,1610612741,Chicago Bulls,3,10,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,162,58,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,273,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-15,242,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,274,201149,Joakim Noah,1610612741,Chicago Bulls,3,10,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-106,131,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,275,406,Shaquille O'Neal,1610612739,Cleveland Cavaliers,3,9,48,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,277,1712,Antawn Jamison,1610612739,Cleveland Cavaliers,3,9,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-6,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,288,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,9,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,20,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,290,201149,Joakim Noah,1610612741,Chicago Bulls,3,8,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-103,50,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,292,1515,Anthony Parker,1610612739,Cleveland Cavaliers,3,8,37,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,28,61,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,293,201565,Derrick Rose,1610612741,Chicago Bulls,3,8,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,6,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,295,201959,Taj Gibson,1610612741,Chicago Bulls,3,8,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,0,154,1,1,20100417,CLE,CHI
Shot Chart Detail,0040900101,297,2550,Kirk Hinrich,1610612741,Chicago Bulls,3,7,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,227,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,306,1712,Antawn Jamison,1610612739,Cleveland Cavaliers,3,7,9,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,40,48,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,308,201565,Derrick Rose,1610612741,Chicago Bulls,3,7,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,20,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,311,201565,Derrick Rose,1610612741,Chicago Bulls,3,6,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,314,2736,Luol Deng,1610612741,Chicago Bulls,3,6,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,37,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,316,2736,Luol Deng,1610612741,Chicago Bulls,3,6,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-10,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,318,1515,Anthony Parker,1610612739,Cleveland Cavaliers,3,6,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-79,238,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,320,2760,Anderson Varejao,1610612739,Cleveland Cavaliers,3,6,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,39,1,0,20100417,CLE,CHI
Shot Chart Detail,0040900101,322,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,6,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-196,67,1,0,20100417,CLE,CHI
