GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041500101,27,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,7,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,223,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,29,202704,Reggie Jackson,1610612765,Detroit Pistons,1,7,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,203,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,30,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-6,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,32,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,6,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-219,115,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,35,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,1,6,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,200,-11,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,40,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,25,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,77,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,43,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,5,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,150,90,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,46,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,1,5,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,168,214,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,48,2747,JR Smith,1610612739,Cleveland Cavaliers,1,5,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-192,193,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,50,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,1,4,56,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,38,77,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,51,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,4,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,80,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,52,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,1,4,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-248,-6,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,54,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,1,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,55,202704,Reggie Jackson,1610612765,Detroit Pistons,1,3,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-1,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,59,203521,Matthew Dellavedova,1610612739,Cleveland Cavaliers,1,3,8,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-16,72,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,60,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,1,2,42,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,117,46,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,67,2747,JR Smith,1610612739,Cleveland Cavaliers,1,2,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,126,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,68,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,1,2,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,132,110,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,70,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,45,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-38,67,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,72,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,1,1,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,137,223,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,75,203521,Matthew Dellavedova,1610612739,Cleveland Cavaliers,1,1,15,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-76,23,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,78,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,1,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,207,175,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,80,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,0,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,155,82,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,88,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,1,0,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-1,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,92,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,98,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,11,44,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,87,43,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,100,202699,Tobias Harris,1610612765,Detroit Pistons,2,11,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,224,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,103,202697,Iman Shumpert,1610612739,Cleveland Cavaliers,2,11,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,3,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,105,203521,Matthew Dellavedova,1610612739,Cleveland Cavaliers,2,11,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-61,237,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,107,203493,Reggie Bullock,1610612765,Detroit Pistons,2,10,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-119,188,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,108,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,10,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-1,282,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,109,1626169,Stanley Johnson,1610612765,Detroit Pistons,2,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,204,146,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,110,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,10,3,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,2,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,112,203382,Aron Baynes,1610612765,Detroit Pistons,2,9,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,-11,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,116,2210,Richard Jefferson,1610612739,Cleveland Cavaliers,2,9,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,0,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,119,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,9,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-5,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,124,202699,Tobias Harris,1610612765,Detroit Pistons,2,9,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,3,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,126,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,8,51,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,16,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,128,203493,Reggie Bullock,1610612765,Detroit Pistons,2,8,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,21,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,129,202389,Timofey Mozgov,1610612739,Cleveland Cavaliers,2,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,150,3,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,131,1626169,Stanley Johnson,1610612765,Detroit Pistons,2,8,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,36,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,137,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-119,272,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,139,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,7,26,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-120,72,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,148,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,2,7,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,151,61,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,150,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,6,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,2,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,151,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,6,47,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,-19,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,154,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,2,6,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,208,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,161,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,2,5,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,163,188,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,167,203083,Andre Drummond,1610612765,Detroit Pistons,2,5,22,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,23,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,168,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,4,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,194,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,4,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,10,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,171,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,4,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,5,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,174,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,2,4,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,57,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,175,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,2,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,177,202704,Reggie Jackson,1610612765,Detroit Pistons,2,3,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-86,252,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,179,203083,Andre Drummond,1610612765,Detroit Pistons,2,3,35,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,181,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,23,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,3,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,183,203083,Andre Drummond,1610612765,Detroit Pistons,2,3,12,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,16,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,185,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,3,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,0,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,187,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,53,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,189,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,2,2,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,126,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,190,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,2,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-179,195,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,206,2747,JR Smith,1610612739,Cleveland Cavaliers,2,1,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,213,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,1,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-181,-1,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,222,202699,Tobias Harris,1610612765,Detroit Pistons,2,0,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,-11,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,227,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,0,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,153,156,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,229,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,2,0,30,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-6,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,230,2747,JR Smith,1610612739,Cleveland Cavaliers,2,0,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-10,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,238,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,11,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,220,115,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,239,203083,Andre Drummond,1610612765,Detroit Pistons,3,11,25,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-94,47,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,241,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,11,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,123,57,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,243,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,10,56,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,11,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,245,202699,Tobias Harris,1610612765,Detroit Pistons,3,10,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-225,115,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,247,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,3,9,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,65,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,249,2747,JR Smith,1610612739,Cleveland Cavaliers,3,9,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-47,283,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,251,201567,Kevin Love,1610612739,Cleveland Cavaliers,3,9,26,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,36,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,252,202704,Reggie Jackson,1610612765,Detroit Pistons,3,9,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,96,100,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,254,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-117,154,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,255,202699,Tobias Harris,1610612765,Detroit Pistons,3,8,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,102,219,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,257,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,8,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,204,134,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,259,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,3,8,11,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,260,203083,Andre Drummond,1610612765,Detroit Pistons,3,8,9,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,262,2747,JR Smith,1610612739,Cleveland Cavaliers,3,7,41,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-240,70,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,264,203083,Andre Drummond,1610612765,Detroit Pistons,3,7,31,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,265,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,174,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,272,201567,Kevin Love,1610612739,Cleveland Cavaliers,3,6,38,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,56,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,273,202694,Marcus Morris Sr.,1610612765,Detroit Pistons,3,6,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,101,116,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,275,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,6,3,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-71,72,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,276,203083,Andre Drummond,1610612765,Detroit Pistons,3,5,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-17,70,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,278,2747,JR Smith,1610612739,Cleveland Cavaliers,3,5,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-11,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,279,203083,Andre Drummond,1610612765,Detroit Pistons,3,5,1,Made Shot,Hook Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,28,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,282,2747,JR Smith,1610612739,Cleveland Cavaliers,3,4,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-70,188,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,284,203484,Kentavious Caldwell-Pope,1610612765,Detroit Pistons,3,4,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-79,151,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,285,202681,Kyrie Irving,1610612739,Cleveland Cavaliers,3,3,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-1,1,0,20160417,CLE,DET
Shot Chart Detail,0041500101,286,202684,Tristan Thompson,1610612739,Cleveland Cavaliers,3,3,56,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,288,1626169,Stanley Johnson,1610612765,Detroit Pistons,3,3,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,47,1,1,20160417,CLE,DET
Shot Chart Detail,0041500101,289,201567,Kevin Love,1610612739,Cleveland Cavaliers,3,3,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,32,47,1,0,20160417,CLE,DET
